Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1173,160,214014,35.0,4017,181130,206101,180183,180950,176938,179956,225379,184495,181169,181959,210051,7,5,2006,2007,171483,179803,149422,149803,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,625,625,182021,214914,186186,186825.0,625,625,0,1250,0,0,2,1,2,1,212116,5,183429,0,134091.0,2006.0,240052.0,2,625,187489.0,187885.0,186433,0,54,0,0,0,0,0,3,2008,173401,175202,171900
1174,50,191004,138.0,18030,181130,206101,143104,180950,176938,179956,212565,184495,181169,185763,143116,5,6,1946,1994,171483,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,152,151101.0,469,977,1598,182021,142362,186186,186825.0,1636,971,479,3086,0,0,3,0,3,1,328554,12,153948,1,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,122,0,0,0,0,0,0,3,2007,173401,175202,200500
1175,70,191004,80.0,16560,181130,206101,180183,180950,176938,179956,210624,184495,181169,185763,210051,6,8,1932,1950,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,202688.0,183632.0,165652.0,146889.0,503,184694.0,0,449,952,182021,142362,186186,186825.0,1170,1175,0,2345,0,0,2,1,4,1,139962,9,183429,1,134091.0,1932.0,142156.0,2,360,187489.0,187885.0,186433,0,0,0,0,0,0,0,7,2006,173401,175202,239000
1176,50,191004,85.0,10678,181130,164754,180183,180950,176938,179956,335295,184495,181169,185763,143116,8,5,1992,2000,218876,179803,163077,167661,204691.0,337.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,700,184694.0,0,983,1683,182021,214914,186186,186825.0,2129,743,0,2872,0,0,2,1,4,1,212116,9,183429,1,202892.0,1992.0,240052.0,2,541,187489.0,187885.0,186433,0,33,0,0,0,0,0,4,2007,173401,175202,285000
1177,20,191004,37.0,6951,181130,206101,180183,180950,223854,179956,156270,184495,181169,185763,175985,5,5,1984,1985,171483,179803,163077,168112,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,658,184694.0,0,218,876,182021,142362,186186,186825.0,923,0,0,923,1,0,1,0,3,1,139962,5,183429,0,202892.0,1984.0,142156.0,1,264,187489.0,187885.0,186433,362,0,0,0,0,0,0,10,2008,173401,175202,119500
1178,50,126316,60.0,3950,181130,164754,143104,180950,176938,179956,128225,135091,181169,185763,143116,6,8,1926,2004,171483,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,468,184694.0,0,350,818,182021,142362,186186,186825.0,818,406,0,1224,0,0,1,0,3,1,139962,5,183429,0,134091.0,1926.0,142156.0,1,210,187489.0,187885.0,115039,0,0,116,0,0,0,0,12,2009,173401,175202,115000
1179,50,191004,54.0,7681,181130,206101,180183,180950,177934,179956,210624,184495,181169,185763,143116,5,6,1921,1950,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,731,731,182021,214914,186186,186825.0,820,523,0,1343,0,0,1,1,3,1,139962,7,183429,1,134091.0,1921.0,142156.0,1,186,123573.0,187885.0,186433,192,0,102,0,0,0,0,7,2009,173401,175202,154900
1180,20,191004,77.0,8335,181130,164754,180183,180950,181623,179956,128219,184495,181169,185763,175985,5,5,1954,1954,171483,179803,149841,148386,156221.0,0.0,144341,184034,107365,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,0,0,182021,156858,186186,186825.0,1124,0,0,1124,0,0,1,0,3,1,139962,5,144240,1,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,115039,0,36,190,0,0,0,0,4,2006,173401,175202,93000
1181,60,191004,60.0,11170,181130,239833,180183,180950,181623,179956,242247,184495,181169,185763,210051,7,5,1990,1991,171483,179803,149422,149803,156221.0,0.0,144341,184034,185666,202688.0,183632.0,165652.0,151852.0,1216,184694.0,0,0,1216,182021,214914,186186,186825.0,1298,1216,0,2514,0,0,2,1,4,1,139962,8,183429,0,202892.0,1990.0,240052.0,2,693,187489.0,187885.0,186433,0,0,0,0,0,0,0,4,2006,173401,175202,250000
1182,120,126316,64.0,5587,181130,206101,231533,180950,176938,196734,210624,184495,181169,181959,175985,8,5,2008,2008,218876,179803,231690,230093,265583.0,186.0,367360,184034,225230,327041.0,183632.0,257689.0,235413.0,1480,184694.0,0,120,1600,182021,214914,186186,186825.0,1652,0,0,1652,1,1,2,0,2,1,212116,5,183429,1,202892.0,2008.0,240052.0,2,482,187489.0,187885.0,186433,162,53,0,153,0,0,0,11,2008,274945,272291,392500
1183,60,191004,160.0,15623,181130,206101,180183,180950,181623,179956,335295,184495,181169,185763,210051,10,5,1996,1996,218876,179803,149841,252070,156221.0,0.0,231633,184034,225230,327041.0,183632.0,206643.0,235413.0,2096,184694.0,0,300,2396,182021,214914,186186,186825.0,2411,2065,0,4476,1,0,3,1,4,1,328554,10,183429,2,202892.0,1996.0,240052.0,3,813,187489.0,187885.0,186433,171,78,0,0,0,555,0,7,2007,173401,146526,745000
1184,30,191004,60.0,10800,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,175985,5,6,1920,1950,218876,179803,162990,155905,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,146889.0,821,184694.0,0,299,1120,182021,214914,186186,186825.0,1130,0,0,1130,1,0,1,0,2,1,139962,5,183429,1,134091.0,1970.0,142156.0,2,720,187489.0,187885.0,186433,229,0,0,0,0,0,0,6,2006,173401,175202,120000
1185,20,191004,50.0,35133,130190,164754,180183,180950,176938,196734,242247,184495,181169,185763,175985,5,4,1963,1963,218876,179803,149422,149803,204691.0,226.0,144341,184034,149805,140759.0,183632.0,257689.0,146889.0,1159,184694.0,0,413,1572,182021,156858,186186,186825.0,1572,0,0,1572,1,0,1,1,3,1,139962,5,183429,2,151283.0,1963.0,202068.0,3,995,187489.0,187885.0,186433,0,263,0,0,263,0,0,5,2007,173401,175202,186700
1186,50,191004,60.0,9738,181130,164754,180183,180950,176938,179956,128219,184495,181169,185763,143116,5,7,1924,1950,171483,179803,107385,114060,156221.0,0.0,144341,168897,132291,140759.0,183632.0,165652.0,149493.0,392,184694.0,0,392,784,182021,156858,186186,186825.0,949,272,0,1221,1,0,1,0,4,1,139962,7,183429,0,202892.0,1965.0,142156.0,1,392,187489.0,187885.0,186433,0,0,236,0,0,0,0,3,2006,173401,175202,104900
1187,190,191004,107.0,10615,181130,206101,143104,180950,181623,196734,128225,135091,106500,128432,210051,3,5,1900,1970,171483,179803,163077,167661,156221.0,0.0,144341,184034,149805,115692.0,183632.0,192789.0,149493.0,440,184694.0,0,538,978,182021,142362,186186,186825.0,1014,685,0,1699,1,0,2,0,3,2,139962,7,183429,0,109962.0,1920.0,142156.0,2,420,123573.0,114654.0,186433,0,74,0,0,0,0,0,8,2009,173401,146526,95000
1188,20,191004,89.0,12461,181130,164754,180183,180950,181623,179956,335295,184495,181169,185763,175985,8,5,1994,1995,171483,179803,262000,252070,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,1456,184694.0,0,168,1624,182021,214914,186186,186825.0,1624,0,0,1624,1,0,2,0,2,1,212116,5,183429,1,202892.0,1994.0,202068.0,3,757,187489.0,187885.0,186433,0,114,192,0,0,0,0,7,2006,173401,175202,262000
1189,60,191004,68.0,8935,181130,206101,180183,180950,176938,179956,197965,184495,181169,185763,210051,7,5,2002,2002,171483,179803,213732,214432,204691.0,95.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,831,831,182021,214914,186186,186825.0,831,829,0,1660,0,0,2,1,3,1,212116,7,183429,0,202892.0,2002.0,202068.0,2,493,187489.0,187885.0,186433,144,68,0,0,0,0,0,7,2009,173401,175202,195000
1190,60,191004,60.0,7500,181130,164754,180183,180950,176938,179956,192854,184495,181169,185763,210051,7,5,1999,1999,171483,179803,213732,214432,156221.0,0.0,144341,184034,225230,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,994,994,182021,156858,186186,186825.0,1028,776,0,1804,0,0,2,1,3,1,212116,7,183429,1,202892.0,1999.0,240052.0,2,442,187489.0,187885.0,186433,140,60,0,0,0,0,0,6,2010,173401,175202,189000
1191,190,191004,60.0,32463,181130,164754,203661,180950,176938,196734,156270,184495,181169,128432,175985,4,4,1961,1975,171483,179803,149422,149803,265583.0,149.0,144341,168897,149805,140759.0,183632.0,206643.0,149493.0,1159,184694.0,0,90,1249,182021,214914,186186,186825.0,1622,0,0,1622,1,0,1,0,3,1,139962,7,183429,1,151283.0,1975.0,240052.0,4,1356,187489.0,187885.0,186433,439,0,0,0,0,0,0,3,2007,173401,175202,168000
1192,160,214014,24.0,2645,181130,164754,180183,180950,176938,179956,225379,184495,181169,135911,210051,8,5,1999,2000,171483,179803,149422,149803,204691.0,456.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,776,776,182021,214914,186186,186825.0,764,677,0,1441,0,0,2,1,2,1,212116,5,183429,0,134091.0,1999.0,142156.0,2,492,187489.0,187885.0,186433,206,0,0,0,0,0,0,11,2007,173401,175202,174000
1193,50,126316,60.0,9600,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,143116,5,8,1925,1994,148909,179803,213732,214432,156221.0,0.0,144341,184034,225230,140759.0,183632.0,192789.0,170670.0,0,184694.0,0,702,702,182021,156858,186186,186825.0,842,630,0,1472,0,0,1,0,3,1,212116,6,183429,0,134091.0,1925.0,142156.0,1,250,187489.0,114654.0,132330,0,0,84,0,0,0,0,7,2007,173401,175202,125000
1194,120,126316,60.0,4500,181130,164754,180183,180950,177934,179956,156270,184495,181169,181959,175985,6,5,1999,1999,218876,179803,213732,214432,204691.0,425.0,144341,184034,225230,327041.0,183632.0,165652.0,235413.0,883,184694.0,0,341,1224,182021,214914,186186,186825.0,1224,0,0,1224,1,0,2,0,2,1,139962,5,183429,0,202892.0,1999.0,240052.0,2,402,187489.0,187885.0,186433,0,304,0,0,0,0,0,6,2009,173401,175202,165000
1195,60,191004,80.0,9364,181130,164754,180183,180950,181623,179956,136793,184495,181169,185763,210051,6,7,1969,1969,171483,179803,163077,167661,265583.0,143.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,371,184694.0,0,292,663,182021,142362,186186,186825.0,663,689,0,1352,0,0,1,1,4,1,139962,7,183429,0,202892.0,1969.0,240052.0,1,299,187489.0,187885.0,186433,379,36,0,0,0,0,0,3,2010,173401,175202,158000
1196,60,191004,51.0,8029,181130,206101,180183,180950,176938,179956,192854,184495,181169,185763,210051,6,5,2005,2005,171483,179803,213732,214432,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,728,728,182021,214914,186186,186825.0,728,728,0,1456,0,0,2,1,3,1,212116,8,183429,0,202892.0,2005.0,240052.0,2,400,187489.0,187885.0,186433,100,24,0,0,0,0,0,7,2008,173401,175202,176000
1197,60,191004,58.0,14054,181130,206101,180183,180950,176938,179956,192854,184495,181169,185763,210051,7,5,2006,2006,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,206643.0,170670.0,0,184694.0,0,879,879,182021,214914,186186,186825.0,879,984,0,1863,0,0,2,1,4,1,212116,9,183429,1,254751.0,2006.0,240052.0,3,660,187489.0,187885.0,186433,100,17,0,0,0,0,0,11,2006,274945,272291,219210
1198,75,126316,65.0,8850,181130,206101,143104,180950,181623,179956,128225,184495,181169,185763,157354,7,6,1916,1950,171483,179803,149422,149803,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,815,815,182021,214914,186186,186825.0,815,875,0,1690,0,0,1,0,3,1,139962,7,183429,1,134091.0,1916.0,142156.0,1,225,187489.0,187885.0,186433,0,0,330,0,0,0,0,7,2006,143700,175202,144000
1199,20,191004,70.0,9100,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,175985,7,5,2001,2001,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1212,1212,182021,214914,186186,186825.0,1212,0,0,1212,0,0,2,0,3,1,212116,6,183429,0,202892.0,2001.0,202068.0,2,573,187489.0,187885.0,186433,356,0,0,0,0,0,0,6,2009,173401,175202,178000
1200,20,191004,75.0,11235,181130,164754,180183,180950,176938,179956,136793,184495,181169,185763,175985,4,5,1963,1979,171483,179803,163077,167661,204691.0,51.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,547,184694.0,0,504,1051,182021,156858,186186,186825.0,1382,0,0,1382,0,0,1,1,3,1,139962,6,183429,1,202892.0,1974.0,142156.0,2,459,187489.0,187885.0,186433,0,82,0,0,0,0,0,10,2006,173401,175202,148000
1201,20,191004,71.0,9353,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,4,5,1970,1970,171483,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,864,864,182021,156858,186186,186825.0,864,0,0,864,0,0,1,0,3,1,139962,5,183429,0,202892.0,1972.0,142156.0,1,280,187489.0,187885.0,186433,0,0,0,0,0,0,0,7,2006,119850,146526,116050
1202,60,191004,80.0,10400,181130,164754,180183,180950,181623,179956,197965,184495,181169,185763,210051,7,5,1998,1998,171483,179803,213732,214432,156221.0,0.0,144341,184034,225230,202688.0,183632.0,206643.0,170670.0,0,184694.0,0,866,866,182021,214914,186186,186825.0,866,913,0,1779,0,0,2,1,3,1,212116,6,183429,0,202892.0,1998.0,202068.0,2,546,187489.0,187885.0,186433,198,36,0,0,0,0,0,3,2009,173401,175202,197900
1203,50,126316,50.0,6000,181130,164754,180183,180950,181623,179956,124834,184495,181169,185763,143116,5,8,1925,1997,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,884,884,182021,214914,186186,186825.0,884,464,0,1348,1,0,1,0,3,1,139962,5,183429,1,134091.0,1960.0,142156.0,1,216,187489.0,187885.0,115039,0,0,208,0,0,0,0,5,2009,173401,175202,117000
1204,20,191004,75.0,9750,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,175985,7,5,2000,2001,171483,179803,213732,214432,204691.0,171.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1630,1630,182021,214914,186186,186825.0,1630,0,0,1630,0,0,2,0,3,1,212116,6,183429,1,202892.0,2000.0,142156.0,2,451,187489.0,187885.0,186433,74,234,0,0,0,0,0,10,2009,173401,175202,213000
1205,20,191004,78.0,10140,181130,164754,180183,180950,176938,179956,189050,184495,181169,185763,175985,5,6,1975,1975,171483,179803,163077,167661,156221.0,0.0,144341,184034,149805,202688.0,183632.0,165652.0,161573.0,788,184694.0,0,268,1056,182021,214914,186186,186825.0,1074,0,0,1074,1,0,1,1,3,1,139962,6,183429,0,202892.0,1975.0,202068.0,2,495,187489.0,187885.0,186433,0,88,0,0,0,0,0,7,2006,173401,175202,153500
1206,20,191004,90.0,14684,181130,206101,180183,180950,223854,179956,186555,184495,181169,185763,175985,7,7,1990,1991,218876,179803,163077,167661,204691.0,234.0,231633,184034,149805,202688.0,183632.0,192789.0,161573.0,485,151101.0,177,1496,2158,182021,156858,186186,186825.0,2196,0,0,2196,0,0,2,0,3,1,212116,7,183429,1,202892.0,1990.0,202068.0,3,701,187489.0,187885.0,186433,84,70,0,0,0,0,0,6,2009,173401,175202,271900
1207,20,131558,60.0,8900,181130,164754,180183,180950,176938,179956,186555,184495,181169,185763,175985,4,4,1966,1966,171483,179803,163077,167661,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,1056,184694.0,0,0,1056,182021,142362,186186,186825.0,1056,0,0,1056,1,0,1,0,2,1,139962,5,183429,0,134091.0,1966.0,142156.0,1,384,187489.0,187885.0,186433,0,42,0,0,0,0,0,11,2006,173401,175202,107000
1208,20,191004,70.0,9135,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,175985,6,5,2003,2003,171483,179803,213732,214432,204691.0,120.0,231633,184034,225230,202688.0,183632.0,206643.0,235413.0,340,184694.0,0,1342,1682,182021,214914,186186,186825.0,1700,0,0,1700,1,0,2,0,3,1,212116,7,183429,0,202892.0,2003.0,202068.0,2,544,187489.0,187885.0,186433,192,23,0,0,0,0,0,5,2006,173401,175202,200000
1209,20,191004,70.0,7763,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,7,1962,1980,171483,179803,149422,149803,156221.0,0.0,144341,168897,149805,140759.0,183632.0,165652.0,146889.0,504,151101.0,108,319,931,182021,142362,186186,186825.0,1283,0,0,1283,1,0,1,0,3,1,139962,6,183429,0,134091.0,1980.0,142156.0,2,506,187489.0,187885.0,186433,0,0,0,0,0,0,0,10,2008,173401,175202,140000
1210,20,191004,85.0,10182,181130,206101,180183,180950,223854,179956,225379,212400,181169,185763,175985,8,5,2006,2006,218876,179803,213732,214432,265583.0,420.0,231633,184034,225230,327041.0,183632.0,192789.0,235413.0,1220,184694.0,0,440,1660,182021,214914,186186,186825.0,1660,0,0,1660,1,0,2,0,3,1,212116,8,183429,1,202892.0,2006.0,202068.0,2,500,187489.0,187885.0,186433,322,50,0,0,0,0,0,5,2006,274945,272291,290000
1211,60,191004,70.0,11218,181130,164754,180183,180950,176938,179956,186555,184495,181169,185763,210051,6,5,1992,1992,171483,179803,149841,148386,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1055,1055,182021,214914,186186,186825.0,1055,790,0,1845,0,0,2,1,3,1,212116,8,183429,1,202892.0,1992.0,202068.0,2,462,187489.0,187885.0,186433,635,104,0,0,0,0,400,5,2010,173401,175202,189000
1212,50,191004,152.0,12134,181130,206101,143104,180950,176938,196734,192854,184495,181169,185763,143116,8,7,1988,2005,171483,179803,149841,148386,156221.0,0.0,231633,184034,185666,202688.0,183632.0,206643.0,235413.0,427,184694.0,0,132,559,182021,156858,186186,186825.0,1080,672,0,1752,0,0,2,0,4,1,139962,8,183429,0,160570.0,1988.0,202068.0,2,492,187489.0,187885.0,186433,325,12,0,0,0,0,0,6,2010,173401,175202,164000
1213,30,191004,50.0,9340,181130,164754,180183,180950,176938,179956,128219,184495,181169,185763,175985,4,6,1941,1950,218876,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,344,184694.0,0,328,672,182021,142362,186186,186825.0,672,0,0,672,1,0,1,0,2,1,139962,4,183429,0,202892.0,1941.0,142156.0,1,234,187489.0,187885.0,115039,0,113,0,0,0,0,0,8,2009,173401,175202,113000
1214,80,191004,60.0,10246,181130,206101,180183,180950,223854,179956,136793,184495,181169,185763,166703,4,9,1965,2001,171483,179803,213732,214432,156221.0,0.0,144341,168897,149805,140759.0,213599.0,206643.0,235413.0,648,184694.0,0,0,648,182021,214914,186186,186825.0,960,0,0,960,1,1,0,0,0,1,139962,3,183429,0,202892.0,1965.0,142156.0,1,364,187489.0,187885.0,186433,88,0,0,0,0,0,0,5,2006,173401,175202,145000
1215,85,191004,69.0,10205,181130,206101,180183,180950,176938,179956,145847,184495,181169,185763,135074,5,5,1962,1962,171483,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,206643.0,149493.0,784,184694.0,0,141,925,182021,142362,186186,186825.0,999,0,0,999,1,0,1,0,3,1,139962,6,183429,0,202892.0,1962.0,142156.0,1,300,187489.0,187885.0,186433,150,72,0,0,0,0,0,5,2006,173401,175202,134500
1216,20,191004,99.0,7094,181130,206101,180183,180950,176938,179956,136793,184495,181169,185763,175985,5,5,1966,1966,171483,179803,213732,214432,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,180,164364.0,374,340,894,182021,142362,186186,186825.0,894,0,0,894,0,0,1,0,3,1,139962,5,183429,0,134091.0,1966.0,202068.0,1,384,187489.0,187885.0,186433,0,0,0,0,0,0,0,5,2007,173401,175202,125000
1217,90,126316,68.0,8930,181130,164754,180183,180950,176938,179956,136793,138400,181169,133541,143116,6,5,1978,1978,171483,179803,213732,214432,156221.0,0.0,144341,184034,107365,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,0,0,182021,142362,186186,186825.0,1318,584,0,1902,0,0,2,0,4,2,139962,8,183429,0,202892.0,1978.0,142156.0,2,539,187489.0,187885.0,186433,0,0,0,0,0,0,0,4,2010,173401,175202,112000
1218,20,214014,72.0,8640,181130,164754,180183,180950,176938,179956,225379,184495,181169,185763,175985,8,5,2009,2009,171483,179803,231690,230093,265583.0,72.0,231633,184034,225230,202688.0,183632.0,192789.0,235413.0,936,184694.0,0,364,1300,182021,214914,186186,186825.0,1314,0,0,1314,1,0,2,0,3,1,212116,6,183429,0,202892.0,2009.0,202068.0,2,552,187489.0,187885.0,186433,135,112,0,0,0,0,0,9,2009,274945,272291,229456
1219,50,126316,52.0,6240,181130,164754,180183,180950,176938,179956,124834,184495,181169,185763,143116,4,5,1947,1950,171483,179803,107385,114060,156221.0,0.0,144341,184034,107365,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,0,0,182021,156858,105264,186825.0,672,240,0,912,0,0,1,0,2,1,139962,3,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,115039,0,0,0,0,0,0,0,7,2006,173401,175202,80500
1220,160,126316,21.0,1680,181130,164754,180183,180950,176938,179956,104493,184495,181169,135911,210051,6,5,1971,1971,171483,179803,231690,230093,204691.0,236.0,144341,184034,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,672,672,182021,142362,186186,186825.0,672,546,0,1218,0,0,1,1,3,1,139962,7,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,115039,201,0,0,0,0,0,0,4,2006,173401,146526,91500
1221,20,191004,66.0,7800,181130,206101,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,5,1964,1964,171483,179803,149841,148386,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,312,164364.0,600,0,912,182021,142362,186186,186825.0,912,0,0,912,0,0,1,0,2,1,139962,5,183429,0,202892.0,1964.0,142156.0,1,288,187489.0,187885.0,186433,0,0,0,0,0,0,0,11,2006,173401,146526,115000
1222,20,191004,55.0,8250,181130,164754,180183,180950,176938,179956,136793,142475,181169,185763,175985,5,5,1968,1968,218876,179803,163077,167661,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,250,164364.0,492,210,952,182021,214914,186186,186825.0,1211,0,0,1211,0,0,1,0,3,1,139962,5,183429,1,202892.0,1968.0,142156.0,1,322,187489.0,187885.0,186433,0,63,0,0,0,0,0,8,2008,173401,175202,134000
1223,50,191004,78.0,10496,181130,164754,180183,180950,176938,179956,145847,135091,181169,185763,143116,6,6,1949,1950,171483,179803,149841,148386,204691.0,320.0,144341,184034,149805,140759.0,183632.0,192789.0,146889.0,196,184694.0,0,844,1040,182021,214914,186186,186825.0,1168,678,0,1846,0,0,2,0,3,1,139962,7,183429,1,202892.0,1949.0,142156.0,1,315,187489.0,187885.0,186433,0,0,0,0,0,0,0,1,2007,173401,175202,143000
1224,20,191004,89.0,10680,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,3,1951,1951,218876,179803,149841,148386,204691.0,44.0,144341,184034,149805,140759.0,121809.0,165652.0,151852.0,756,184694.0,0,1380,2136,182021,142362,105264,122196.0,2136,0,0,2136,0,0,2,0,4,1,139962,7,168393,0,134091.0,1951.0,142156.0,2,528,187489.0,187885.0,186433,0,30,0,0,0,0,0,10,2006,173401,175202,137900
1225,60,191004,60.0,15384,181130,206101,180183,180950,176938,179956,192854,184396,181169,185763,210051,7,5,2004,2005,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,206643.0,235413.0,724,184694.0,0,64,788,182021,214914,186186,186825.0,788,702,0,1490,1,0,2,1,3,1,212116,8,183429,1,202892.0,2004.0,240052.0,2,388,187489.0,187885.0,186433,100,75,0,0,0,0,0,2,2008,173401,175202,184000
1226,80,191004,65.0,10482,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,166703,6,8,1958,1958,218876,179803,213732,214432,204691.0,63.0,144341,168897,149805,140759.0,183632.0,206643.0,235413.0,507,184694.0,0,81,588,182021,214914,186186,186825.0,1138,0,0,1138,0,1,1,0,3,1,139962,6,183429,0,202892.0,1958.0,202068.0,1,264,187489.0,187885.0,186433,224,0,0,0,0,0,0,6,2007,173401,175202,145000
1227,60,191004,86.0,14598,181130,206101,180183,180950,223854,179956,225379,142475,181169,185763,210051,6,5,2007,2007,171483,179803,213732,214432,265583.0,74.0,231633,184034,225230,202688.0,183632.0,192789.0,170670.0,0,184694.0,0,894,894,182021,214914,186186,186825.0,894,1039,0,1933,0,0,2,1,4,1,212116,9,183429,1,254751.0,2007.0,240052.0,3,668,187489.0,187885.0,186433,100,18,0,0,0,0,0,1,2008,173401,175202,214000
1228,20,191004,72.0,8872,181130,164754,180183,180950,181623,179956,145847,184495,181169,185763,175985,5,8,1965,2008,171483,179803,213732,214432,204691.0,300.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,595,184694.0,0,317,912,182021,214914,186186,186825.0,912,0,0,912,1,0,1,0,2,1,212116,5,183429,0,134091.0,1992.0,142156.0,2,576,187489.0,187885.0,186433,0,240,0,0,0,0,0,12,2008,173401,175202,147000
1229,120,191004,65.0,8769,181130,164754,180183,180950,181623,179956,316270,184495,181169,181959,175985,9,5,2008,2008,218876,179803,149422,149803,204691.0,766.0,367360,184034,225230,327041.0,183632.0,165652.0,235413.0,1540,184694.0,0,162,1702,182021,214914,186186,186825.0,1702,0,0,1702,1,0,1,1,1,1,328554,7,183429,1,202892.0,2008.0,240052.0,3,1052,187489.0,187885.0,186433,0,72,0,0,224,0,0,10,2008,274945,272291,367294
1230,80,191004,70.0,7910,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,166703,5,5,1960,1960,218876,179803,194573,167661,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,666,184694.0,0,409,1075,182021,156858,186186,186825.0,1507,0,0,1507,0,0,2,0,4,1,139962,7,153948,0,160570.0,1960.0,142156.0,1,404,187489.0,187885.0,186433,0,0,0,0,0,0,0,8,2008,173401,175202,127000
1231,90,191004,60.0,18890,181130,206101,180183,180950,176938,179956,136793,142475,190000,133541,143116,5,5,1977,1977,225000,179803,175942,168112,156221.0,1.0,144341,184034,149805,202688.0,183632.0,165652.0,235413.0,498,164917.0,211,652,1361,182021,214914,186186,186825.0,1361,1259,0,2620,0,0,2,2,4,2,139962,12,183429,1,254751.0,1977.0,202068.0,2,600,187489.0,187885.0,115039,155,24,145,0,0,0,8300,8,2007,173401,175202,190000
